Organized_Survey_Data
rowIndex;columnIndex;QID;Code;L/N;Carbon;Cost;Airport;Choice;flight_arrangment;flight_arrangment_other;preferred_airport;transportation_SMF;transportation_SMF_other;transportation_SFO;transportation_SFO_other;current_position_UCD;number_flights_business_past_year;number_flights_vacation_past_year;age;interest_in_carbon_emissions_info;affect_of_showing_carbon_emissions
29;76;Q92;L_4002_1135_SFO;layover;4002;1135;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft,Bus;;Airport shuttle service,Amtrak and BART;;Post-doc;2;More than 10;35;Yes;Not too much honestly unless the price was really close or cheaper
29;83;Q99;L_4002_1135_SMF;layover;4002;1135;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft,Bus;;Airport shuttle service,Amtrak and BART;;Post-doc;2;More than 10;35;Yes;Not too much honestly unless the price was really close or cheaper
29;83;Q99;L_4331_948_SFO;layover;4331;948;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft,Bus;;Airport shuttle service,Amtrak and BART;;Post-doc;2;More than 10;35;Yes;Not too much honestly unless the price was really close or cheaper
29;90;Q106;L_4331_761_SFO;layover;4331;761;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft,Bus;;Airport shuttle service,Amtrak and BART;;Post-doc;2;More than 10;35;Yes;Not too much honestly unless the price was really close or cheaper
29;90;Q106;N_3638_1603_SFO;non-stop;3638;1603;SMF;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft,Bus;;Airport shuttle service,Amtrak and BART;;Post-doc;2;More than 10;35;Yes;Not too much honestly unless the price was really close or cheaper
29;99;Q89;N_3638_1603_SFO;non-stop;3638;1603;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft,Bus;;Airport shuttle service,Amtrak and BART;;Post-doc;2;More than 10;35;Yes;Not too much honestly unless the price was really close or cheaper
29;99;Q89;N_3638_1416_SMF;non-stop;3638;1416;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft,Bus;;Airport shuttle service,Amtrak and BART;;Post-doc;2;More than 10;35;Yes;Not too much honestly unless the price was really close or cheaper
30;7;Q384;L_1821_502_SMF;layover;1821;502;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;7;Q384;L_2229_556_SFO;layover;2229;556;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;15;Q257;L_1821_502_SMF;layover;1821;502;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;15;Q257;N_1645_474_SFO;non-stop;1645;474;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;22;Q232;L_1821_556_SMF;layover;1821;556;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;22;Q232;L_2229_447_SMF;layover;2229;447;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;26;Q39;L_2229_447_SFO;layover;2229;447;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;26;Q39;L_2025_502_SFO;layover;2025;502;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;33;Q46;L_2025_502_SMF;layover;2025;502;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;33;Q46;L_2433_447_SFO;layover;2433;447;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;53;Q67;L_4167_1322_SMF;layover;4167;1322;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;53;Q67;N_3638_1416_SFO;non-stop;3638;1416;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;61;Q75;L_4167_1322_SMF;layover;4167;1322;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;61;Q75;L_3837_1135_SFO;layover;3837;1135;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;68;Q82;L_4167_948_SMF;layover;4167;948;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;68;Q82;L_4002_1135_SMF;layover;4002;1135;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;76;Q92;L_4167_948_SFO;layover;4167;948;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;76;Q92;L_4002_1135_SFO;layover;4002;1135;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;88;Q104;L_4002_761_SMF;layover;4002;761;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;88;Q104;L_3837_1322_SFO;layover;3837;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;97;Q113;L_3837_1135_SMF;layover;3837;1135;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
30;97;Q113;N_3638_1416_SMF;non-stop;3638;1416;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Other (please specify):;Family;Other (please specify):;Family;Staff;0;1;29;No;It wouldn't
31;6;Q383;L_1821_556_SMF;layover;1821;556;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;6;Q383;L_2025_392_SFO;layover;2025;392;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;15;Q257;L_1821_502_SMF;layover;1821;502;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;15;Q257;N_1645_474_SFO;non-stop;1645;474;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;21;Q231;L_2025_502_SMF;layover;2025;502;SMF;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;21;Q231;L_2433_447_SMF;layover;2433;447;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;31;Q44;L_1821_502_SFO;layover;1821;502;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;31;Q44;L_2025_392_SFO;layover;2025;392;SFO;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;46;Q60;L_1821_556_SFO;layover;1821;556;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;46;Q60;N_1645_638_SFO;non-stop;1645;638;SFO;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;57;Q71;L_3837_1135_SMF;layover;3837;1135;SMF;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;57;Q71;N_3638_1042_SFO;non-stop;3638;1042;SFO;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;61;Q75;L_4167_1322_SMF;layover;4167;1322;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;61;Q75;L_3837_1135_SFO;layover;3837;1135;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;69;Q83;L_4167_1322_SMF;layover;4167;1322;SMF;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;69;Q83;L_4331_761_SMF;layover;4331;761;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;81;Q97;L_3837_1135_SFO;layover;3837;1135;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;81;Q97;L_4002_761_SFO;layover;4002;761;SFO;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;82;Q98;L_4167_948_SMF;layover;4167;948;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;82;Q98;L_4331_761_SFO;layover;4331;761;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;90;Q106;L_4331_761_SFO;layover;4331;761;SFO;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
31;90;Q106;N_3638_1603_SFO;non-stop;3638;1603;SMF;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Private vehicle;;Staff;4;4;35;Yes;My flight choices are typically dictated by price and location. I am always squeezed for time and for money (with extremely limited reimbursements), so carbon emissions are not at the top of my preference list. 
32;4;Q381;L_2025_392_SMF;layover;2025;392;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;4;Q381;L_2433_447_SFO;layover;2433;447;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;12;Q254;L_2025_392_SFO;layover;2025;392;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;12;Q254;N_1645_583_SMF;non-stop;1645;583;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;19;Q229;L_2229_556_SMF;layover;2229;556;SMF;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;19;Q229;L_2433_392_SMF;layover;2433;392;SMF;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;27;Q40;L_2229_556_SFO;layover;2229;556;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;27;Q40;L_2433_392_SFO;layover;2433;392;SFO;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;42;Q56;L_2229_447_SFO;layover;2229;447;SFO;0;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
32;42;Q56;N_1645_529_SFO;non-stop;1645;529;SFO;1;Kayak;;Sacramento (SMF);Taxi, Uber, Lyft;;Amtrak and BART,Drive or be driven to BART;;Faculty;5;5;34;No;
