fecha;intensidad;ocupacion;vmed
2018-05-24 03:45:00;168;0;73
2018-05-24 04:00:00;72;0;53
2018-05-24 04:15:00;180;0;66
2018-05-24 04:30:00;264;1;70
2018-05-24 04:45:00;336;1;69
2018-05-24 05:15:00;192;0;67
2018-05-24 05:30:00;420;1;67
2018-05-24 05:45:00;684;1;68
2018-05-24 06:00:00;876;2;75
2018-05-24 06:15:00;1284;2;71
2018-05-24 06:30:00;1776;3;71
2018-05-24 06:45:00;3030;6;71
2018-05-24 07:00:00;5760;10;68
2018-05-24 07:15:00;8076;14;65
2018-05-24 07:30:00;6276;33;41
2018-05-24 07:45:00;5184;43;27
2018-05-24 08:00:00;3180;50;19
2018-05-24 08:15:00;4668;46;22
2018-05-24 08:30:00;6732;30;31
2018-05-24 08:45:00;4980;38;26
2018-05-24 09:00:00;5532;44;24
2018-05-24 09:15:00;6252;34;27
2018-05-24 09:30:00;6624;32;29
2018-05-24 09:45:00;7524;21;41
2018-05-24 10:00:00;6732;34;29
2018-05-24 10:15:00;5748;11;60
2018-05-24 10:30:00;5532;10;64
2018-05-24 10:45:00;5664;11;64
2018-05-24 11:00:00;4728;10;65
2018-05-24 11:15:00;5232;9;65
2018-05-24 11:30:00;4752;9;67
2018-05-24 11:45:00;4440;9;68
2018-05-24 12:00:00;5748;11;64
2018-05-24 12:15:00;4836;10;66
2018-05-24 12:30:00;4440;10;66
2018-05-24 12:45:00;4236;8;67
2018-05-24 13:00:00;4884;9;64
2018-05-24 13:15:00;4392;10;67
2018-05-24 13:30:00;4932;9;66
2018-05-24 13:45:00;5544;10;64
2018-05-24 14:00:00;5148;9;67
2018-05-24 14:15:00;5736;11;65
2018-05-24 14:30:00;6240;12;65
2018-05-24 14:45:00;6432;12;64
2018-05-24 15:00:00;7068;12;66
2018-05-24 15:15:00;6492;12;65
2018-05-24 15:30:00;5508;10;66
2018-05-24 15:45:00;6072;11;67
2018-05-24 16:00:00;6096;12;67
2018-05-24 16:15:00;5124;10;66
2018-05-24 16:30:00;5388;10;67
2018-05-24 16:45:00;6552;11;64
2018-05-24 17:00:00;5664;12;67
2018-05-24 17:15:00;6156;11;65
2018-05-24 17:30:00;5532;11;65
2018-05-24 17:45:00;6036;11;66
2018-05-24 18:00:00;6168;11;65
2018-05-24 18:15:00;6372;12;66
2018-05-24 18:30:00;5952;11;64
2018-05-24 18:45:00;6876;15;59
2018-05-24 19:00:00;7152;14;59
2018-05-24 19:15:00;6444;11;66
2018-05-24 19:30:00;7764;13;65
2018-05-24 19:45:00;6372;12;66
2018-05-24 20:00:00;6288;11;64
2018-05-24 20:15:00;6168;11;66
2018-05-24 20:30:00;5460;9;66
2018-05-24 20:45:00;4872;9;66
2018-05-24 21:00:00;4296;7;69
2018-05-24 21:15:00;4872;9;66
2018-05-24 21:30:00;4764;9;67
2018-05-24 21:45:00;3924;8;69
2018-05-24 22:00:00;3408;7;70
2018-05-24 22:15:00;2916;6;69
2018-05-24 22:30:00;3000;7;69
2018-05-24 22:45:00;2928;5;69
2018-05-24 23:00:00;2700;6;70
2018-05-24 23:15:00;2052;3;68
2018-05-24 23:30:00;1992;5;71
2018-05-24 23:45:00;1644;3;71
2018-05-25 00:00:00;1812;4;71
2018-05-25 00:15:00;1488;4;72
2018-05-25 00:30:00;1284;3;70
2018-05-25 00:45:00;1296;3;71
2018-05-25 01:00:00;1116;2;67
2018-05-25 01:15:00;1236;3;70
2018-05-25 01:30:00;972;2;67
2018-05-25 01:45:00;732;2;71
2018-05-25 02:00:00;792;2;70
2018-05-25 02:15:00;312;0;71
2018-05-25 02:30:00;480;2;69
2018-05-25 02:45:00;180;1;68
2018-05-25 03:00:00;276;1;66
2018-05-25 03:15:00;360;1;69
2018-05-25 03:45:00;264;1;60
2018-05-25 04:00:00;216;0;66
2018-05-25 04:45:00;228;1;64
2018-05-25 05:00:00;144;0;53
2018-05-25 05:15:00;432;1;70
2018-05-25 05:30:00;264;0;75
2018-05-25 05:45:00;480;1;65
2018-05-25 06:00:00;780;1;72
2018-05-25 06:15:00;1188;2;68
2018-05-25 06:30:00;1944;4;70
2018-05-25 06:45:00;3444;7;70
2018-05-25 07:00:00;5472;11;69
2018-05-25 07:15:00;5916;22;52
2018-05-25 07:30:00;5280;37;28
2018-05-25 07:45:00;5928;35;27
2018-05-25 08:00:00;5172;44;25
2018-05-25 08:15:00;4140;44;21
2018-05-25 08:30:00;5892;34;27
2018-05-25 08:45:00;5832;34;30
2018-05-25 09:00:00;4680;43;21
2018-05-25 09:15:00;5028;39;22
2018-05-25 09:30:00;4368;43;20
2018-05-25 09:45:00;4296;44;23
2018-05-25 10:00:00;5808;37;24
2018-05-25 10:15:00;6132;32;29
2018-05-25 10:30:00;6468;26;35
2018-05-25 10:45:00;5304;10;61
2018-05-25 11:00:00;5196;10;65
2018-05-25 11:15:00;4788;10;64
2018-05-25 11:30:00;4608;10;63
2018-05-25 11:45:00;4572;10;62
2018-05-25 12:00:00;5232;10;63
2018-05-25 12:15:00;4272;10;64
2018-05-25 12:30:00;4128;8;65
2018-05-25 12:45:00;3888;7;67
2018-05-25 13:00:00;5688;12;62
2018-05-25 13:15:00;4992;10;64
2018-05-25 13:30:00;4560;9;66
2018-05-25 13:45:00;5604;11;64
2018-05-25 14:00:00;5844;11;66
2018-05-25 14:15:00;5904;12;64
2018-05-25 14:30:00;7728;15;62
2018-05-25 14:45:00;7956;23;50
2018-05-25 15:00:00;6720;36;27
2018-05-25 15:15:00;4908;44;20
2018-05-25 15:30:00;9084;31;42
2018-05-25 15:45:00;8232;23;44
2018-05-25 16:00:00;7656;22;45
2018-05-25 16:15:00;7428;26;44
2018-05-25 16:30:00;5604;10;63
2018-05-25 16:45:00;5964;14;61
2018-05-25 17:00:00;6168;11;66
2018-05-25 17:15:00;5880;11;66
2018-05-25 17:30:00;5436;10;66
2018-05-25 17:45:00;5508;10;66
2018-05-25 18:00:00;6636;13;65
2018-05-25 18:15:00;6012;11;67
2018-05-25 18:30:00;6732;13;63
2018-05-25 18:45:00;6360;11;65
2018-05-25 19:00:00;5460;10;66
2018-05-25 19:15:00;5964;11;65
2018-05-25 19:30:00;4644;9;65
2018-05-25 19:45:00;5436;9;66
2018-05-25 20:00:00;5040;10;65
2018-05-25 20:15:00;5508;9;66
2018-05-25 20:30:00;5460;10;65
2018-05-25 20:45:00;5196;9;65
2018-05-25 21:00:00;4896;9;64
2018-05-25 21:15:00;5076;9;64
2018-05-25 21:30:00;6156;13;62
2018-05-25 21:45:00;5184;10;65
2018-05-25 22:00:00;4080;8;62
2018-05-25 22:15:00;3744;8;64
2018-05-25 22:30:00;3612;8;62
2018-05-25 22:45:00;3624;7;65
2018-05-25 23:00:00;2664;6;67
2018-05-25 23:15:00;2400;5;67
2018-05-25 23:30:00;2196;4;69
2018-05-25 23:45:00;1812;3;69
2018-05-26 00:00:00;1932;4;70
2018-05-26 00:15:00;1776;4;68
2018-05-26 00:30:00;1332;3;65
2018-05-26 00:45:00;1572;3;67
2018-05-26 01:00:00;1812;4;68
2018-05-26 01:15:00;1584;3;69
2018-05-26 01:30:00;1368;3;69
2018-05-26 01:45:00;912;2;72
2018-05-26 02:00:00;1284;3;69
2018-05-26 02:15:00;1092;2;71
2018-05-26 02:30:00;948;2;70
2018-05-26 02:45:00;624;2;69
2018-05-26 03:00:00;756;2;72
2018-05-26 03:15:00;828;2;69
2018-05-26 03:30:00;696;2;71
2018-05-26 03:45:00;672;1;73
2018-05-26 04:00:00;720;2;70
2018-05-26 04:15:00;384;1;66
2018-05-26 04:30:00;396;1;74
2018-05-26 04:45:00;300;1;67
2018-05-26 05:00:00;432;1;71
2018-05-26 05:15:00;240;0;67
2018-05-26 05:30:00;492;1;71
2018-05-26 05:45:00;300;1;67
2018-05-26 06:00:00;552;1;70
2018-05-26 06:15:00;780;2;70
2018-05-26 06:30:00;768;1;70
2018-05-26 06:45:00;1344;2;72
2018-05-26 07:00:00;1572;3;71
2018-05-26 07:15:00;1512;3;72
2018-05-26 07:30:00;1452;3;72
2018-05-26 07:45:00;2436;5;70
2018-05-26 08:00:00;2592;6;71
2018-05-26 08:15:00;2484;6;71
2018-05-26 08:30:00;2688;5;70
2018-05-26 08:45:00;4140;8;69
2018-05-26 09:00:00;5088;10;68
2018-05-26 09:15:00;4872;8;70
2018-05-26 09:30:00;4260;9;71
2018-05-26 09:45:00;4392;9;69
2018-05-26 10:00:00;4524;9;69
2018-05-26 10:15:00;4920;9;69
2018-05-26 10:30:00;3888;8;69
2018-05-26 10:45:00;4368;8;68
2018-05-26 11:00:00;4668;9;68
2018-05-26 11:15:00;5484;11;69
2018-05-26 11:30:00;5820;11;68
2018-05-26 11:45:00;5220;10;67
2018-05-26 12:00:00;5400;10;68
2018-05-26 12:15:00;5532;10;67
2018-05-26 12:30:00;5172;11;67
2018-05-26 12:45:00;5748;10;68
2018-05-26 13:00:00;5520;10;66
2018-05-26 13:15:00;5388;10;67
2018-05-26 13:30:00;5496;10;67
2018-05-26 13:45:00;5592;11;64
2018-05-26 14:00:00;6084;12;63
2018-05-26 14:15:00;4728;8;67
2018-05-26 14:30:00;6372;12;65
2018-05-26 14:45:00;5868;10;66
2018-05-26 15:00:00;5352;10;65
2018-05-26 15:15:00;4584;9;68
2018-05-26 15:30:00;3684;7;69
2018-05-26 15:45:00;3180;7;71
2018-05-26 16:00:00;2952;6;71
2018-05-26 16:15:00;2472;5;72
2018-05-26 16:30:00;3120;6;70
2018-05-26 16:45:00;2436;5;71
2018-05-26 17:00:00;3204;6;69
2018-05-26 17:15:00;2928;6;68
2018-05-26 17:30:00;3768;7;70
2018-05-26 17:45:00;3744;7;67
2018-05-26 18:00:00;3744;7;69
2018-05-26 18:15:00;4068;9;67
2018-05-26 18:30:00;4704;9;68
2018-05-26 18:45:00;4092;8;67
2018-05-26 19:00:00;4008;8;67
2018-05-26 19:15:00;3996;7;67
2018-05-26 19:30:00;4476;8;68
2018-05-26 19:45:00;5292;10;66
2018-05-26 20:00:00;5280;10;67
2018-05-26 20:15:00;4776;9;67
2018-05-26 20:30:00;5064;9;67
2018-05-26 20:45:00;5436;11;66
2018-05-26 21:00:00;4524;8;67
2018-05-26 21:15:00;2988;5;70
2018-05-26 21:30:00;3492;6;69
2018-05-26 21:45:00;2388;4;70
2018-05-26 22:00:00;2352;4;69
2018-05-26 22:15:00;2172;4;68
2018-05-26 22:30:00;2052;4;68
2018-05-26 22:45:00;1872;4;68
2018-05-26 23:00:00;1776;4;69
2018-05-26 23:15:00;2268;4;69
2018-05-26 23:30:00;2172;4;69
2018-05-26 23:45:00;3084;5;67
2018-05-27 00:00:00;2688;5;69
2018-05-27 00:15:00;2676;5;70
2018-05-27 00:30:00;2904;6;67
2018-05-27 00:45:00;2604;5;68
2018-05-27 01:00:00;2712;6;67
2018-05-27 01:15:00;2424;4;69
2018-05-27 01:30:00;1800;5;68
2018-05-27 01:45:00;1632;3;70
2018-05-27 02:00:00;1884;4;68
2018-05-27 02:15:00;1440;3;69
2018-05-27 02:30:00;1404;3;71
2018-05-27 02:45:00;1404;3;72
2018-05-27 03:00:00;744;1;69
2018-05-27 03:15:00;1032;2;71
2018-05-27 03:30:00;900;2;72
2018-05-27 03:45:00;732;1;70
2018-05-27 04:00:00;756;2;69
2018-05-27 04:15:00;684;1;70
2018-05-27 04:30:00;936;2;75
2018-05-27 04:45:00;576;2;72
2018-05-27 05:00:00;456;1;70
2018-05-27 05:15:00;372;1;71
2018-05-27 05:30:00;444;1;65
2018-05-27 05:45:00;360;1;69
2018-05-27 06:00:00;600;1;72
2018-05-27 06:15:00;528;0;69
2018-05-27 06:30:00;876;2;70
2018-05-27 06:45:00;960;2;72
2018-05-27 07:00:00;888;1;72
2018-05-27 07:15:00;864;1;69
2018-05-27 07:30:00;972;2;72
2018-05-27 07:45:00;1140;3;70
2018-05-27 08:00:00;1320;2;70
2018-05-27 08:15:00;1008;2;70
2018-05-27 08:30:00;1632;3;69
2018-05-27 08:45:00;1692;4;71
2018-05-27 09:00:00;1296;3;72
2018-05-27 09:15:00;2136;4;70
2018-05-27 09:30:00;1620;3;70
2018-05-27 09:45:00;2208;5;68
2018-05-27 10:00:00;2436;4;70
2018-05-27 10:15:00;2616;5;71
2018-05-27 10:30:00;3180;7;68
2018-05-27 10:45:00;3168;5;68
2018-05-27 11:00:00;3888;8;68
2018-05-27 11:15:00;4092;8;67
2018-05-27 11:30:00;3960;7;67
2018-05-27 11:45:00;4464;9;67
2018-05-27 12:00:00;5040;10;66
2018-05-27 12:15:00;4596;9;68
2018-05-27 12:30:00;4404;8;68
2018-05-27 12:45:00;4368;8;68
2018-05-27 13:00:00;4152;7;69
2018-05-27 13:15:00;5076;9;67
2018-05-27 13:30:00;5232;10;67
2018-05-27 13:45:00;5496;11;69
2018-05-27 14:00:00;4848;9;67
2018-05-27 14:15:00;5124;11;68
2018-05-27 14:30:00;5988;11;66
2018-05-27 14:45:00;5724;11;67
2018-05-27 15:00:00;4608;8;68
2018-05-27 15:15:00;3276;6;69
2018-05-27 15:30:00;4176;8;69
2018-05-27 15:45:00;3672;6;67
2018-05-27 16:00:00;2976;5;69
2018-05-27 16:15:00;2784;5;69
2018-05-27 16:30:00;2484;5;69
2018-05-27 16:45:00;2856;6;70
2018-05-27 17:00:00;3420;5;70
2018-05-27 17:15:00;3708;7;69
2018-05-27 17:30:00;4536;9;69
2018-05-27 17:45:00;4356;8;68
2018-05-27 18:00:00;4836;9;66
2018-05-27 18:15:00;4296;8;68
2018-05-27 18:30:00;4680;8;68
2018-05-27 18:45:00;4656;8;68
2018-05-27 19:00:00;4452;8;66
2018-05-27 19:15:00;4740;9;66
2018-05-27 19:30:00;4344;9;67
2018-05-27 19:45:00;4560;8;67
2018-05-27 20:00:00;5412;10;67
2018-05-27 20:15:00;4920;9;68
2018-05-27 20:30:00;4404;7;69
2018-05-27 20:45:00;5088;9;67
2018-05-27 21:00:00;4728;9;67
2018-05-27 21:15:00;4608;8;67
2018-05-27 21:30:00;4368;8;68
2018-05-27 21:45:00;4464;8;67
2018-05-27 22:00:00;3660;8;69
2018-05-27 22:15:00;3432;6;69
2018-05-27 22:30:00;3516;7;69
2018-05-27 22:45:00;3024;5;68
2018-05-27 23:00:00;2448;5;69
2018-05-27 23:15:00;2364;4;70
2018-05-27 23:30:00;2844;6;71
2018-05-27 23:45:00;1464;3;70
2018-05-28 00:00:00;1560;3;70
2018-05-28 00:15:00;1248;3;70
2018-05-28 00:30:00;1488;4;71
2018-05-28 00:45:00;972;2;70
2018-05-28 01:00:00;744;2;73
2018-05-28 01:15:00;864;2;72
2018-05-28 01:30:00;756;2;74
2018-05-28 01:45:00;504;1;74
2018-05-28 02:00:00;288;1;71
2018-05-28 02:15:00;396;1;72
2018-05-28 02:30:00;348;1;75
2018-05-28 02:45:00;216;1;69
2018-05-28 03:00:00;192;0;72
2018-05-28 03:15:00;252;1;71
2018-05-28 03:30:00;288;1;73
2018-05-28 04:15:00;240;1;71
2018-05-28 04:30:00;144;0;78
2018-05-28 04:45:00;120;1;46
2018-05-28 05:00:00;180;0;75
2018-05-28 05:45:00;408;1;69
2018-05-28 06:00:00;660;2;74
2018-05-28 06:15:00;1224;2;71
2018-05-28 06:30:00;1260;2;70
2018-05-28 06:45:00;3468;7;71
2018-05-28 07:00:00;5304;10;70
2018-05-28 07:15:00;7392;15;64
2018-05-28 07:30:00;7908;35;31
2018-05-28 07:45:00;3720;40;25
2018-05-28 08:00:00;4020;50;21
2018-05-28 08:15:00;4212;45;27
2018-05-28 08:30:00;4224;41;21
2018-05-28 08:45:00;4728;42;23
2018-05-28 09:00:00;6540;39;25
2018-05-28 09:15:00;5652;37;22
2018-05-28 09:30:00;4056;46;20
2018-05-28 09:45:00;6312;31;32
2018-05-28 10:00:00;6180;34;25
2018-05-28 10:15:00;5412;39;25
2018-05-28 10:30:00;5700;38;27
2018-05-28 10:45:00;5724;37;27
2018-05-28 11:00:00;5352;11;64
2018-05-28 11:15:00;4884;9;67
2018-05-28 11:30:00;4548;10;67
2018-05-28 11:45:00;4752;9;67
2018-05-28 12:00:00;4908;10;66
2018-05-28 12:15:00;4176;9;67
2018-05-28 12:30:00;4716;11;67
2018-05-28 12:45:00;4632;10;69
2018-05-28 13:00:00;4812;10;69
2018-05-28 13:15:00;4260;9;68
2018-05-28 13:30:00;4080;9;68
2018-05-28 13:45:00;4980;10;68
2018-05-28 14:00:00;4476;9;68
2018-05-28 14:15:00;5436;10;68
2018-05-28 14:30:00;6336;12;68
2018-05-28 14:45:00;6672;12;64
2018-05-28 15:00:00;5880;11;68
2018-05-28 15:15:00;5832;11;67
2018-05-28 15:30:00;5604;11;67
2018-05-28 15:45:00;6120;10;69
2018-05-28 16:00:00;5520;10;68
2018-05-28 16:15:00;5340;11;68
2018-05-28 16:30:00;5316;10;67
2018-05-28 16:45:00;5316;9;67
2018-05-28 17:00:00;5112;9;68
2018-05-28 17:15:00;5652;11;67
2018-05-28 17:30:00;5856;12;66
2018-05-28 17:45:00;5436;10;67
2018-05-28 18:00:00;5628;10;66
2018-05-28 18:15:00;5916;11;65
2018-05-28 18:30:00;6084;11;65
2018-05-28 18:45:00;7056;13;65
2018-05-28 19:00:00;6684;12;64
2018-05-28 19:15:00;6408;12;63
2018-05-28 19:30:00;6900;13;65
2018-05-28 19:45:00;5856;10;65
2018-05-28 20:00:00;5820;11;65
2018-05-28 20:15:00;5520;10;66
2018-05-28 20:30:00;5796;11;66
2018-05-28 20:45:00;5568;11;64
2018-05-28 21:00:00;4416;8;66
2018-05-28 21:15:00;4224;8;66
2018-05-28 21:30:00;3732;7;67
2018-05-28 21:45:00;3420;6;67
2018-05-28 22:00:00;3372;6;68
2018-05-28 22:15:00;2340;5;69
2018-05-28 22:30:00;2412;6;70
2018-05-28 22:45:00;2496;5;65
2018-05-28 23:00:00;2220;5;70
2018-05-28 23:15:00;1620;3;69
2018-05-28 23:30:00;1284;2;69
2018-05-28 23:45:00;984;2;72
2018-05-29 00:00:00;900;3;69
2018-05-29 00:15:00;852;2;70
2018-05-29 00:30:00;768;3;72
2018-05-29 00:45:00;312;1;78
2018-05-29 01:00:00;564;2;68
2018-05-29 01:15:00;540;1;70
2018-05-29 01:30:00;600;2;69
2018-05-29 01:45:00;168;0;71
2018-05-29 02:00:00;192;1;68
2018-05-29 02:15:00;228;1;72
2018-05-29 02:30:00;336;1;74
2018-05-29 02:45:00;60;0;40
2018-05-29 03:00:00;84;0;40
2018-05-29 03:30:00;24;0;27
2018-05-29 04:00:00;132;0;63
2018-05-29 04:15:00;180;0;71
2018-05-29 04:30:00;156;0;65
2018-05-29 04:45:00;156;0;69
2018-05-29 05:00:00;156;0;42
2018-05-29 05:30:00;420;1;70
2018-05-29 05:45:00;540;2;68
2018-05-29 06:00:00;828;2;70
2018-05-29 06:15:00;1320;3;70
2018-05-29 06:30:00;2076;5;70
2018-05-29 06:45:00;3912;7;70
2018-05-29 07:00:00;5736;11;68
2018-05-29 07:15:00;8052;16;64
2018-05-29 07:30:00;7392;47;32
2018-05-29 07:45:00;6228;37;31
2018-05-29 08:00:00;4896;44;23
2018-05-29 08:15:00;4512;42;26
2018-05-29 08:30:00;5208;42;27
2018-05-29 08:45:00;5352;43;24
2018-05-29 09:00:00;5088;41;21
2018-05-29 09:15:00;8448;36;31
2018-05-29 09:30:00;8064;34;31
2018-05-29 09:45:00;6012;37;24
2018-05-29 10:00:00;7788;26;40
2018-05-29 10:15:00;5712;11;65
2018-05-29 10:30:00;6564;12;64
2018-05-29 10:45:00;5268;11;65
2018-05-29 11:00:00;4644;9;67
2018-05-29 11:15:00;4812;9;66
2018-05-29 11:30:00;5928;12;65
2018-05-29 11:45:00;4368;9;65
2018-05-29 12:00:00;5076;10;64
2018-05-29 12:15:00;4764;10;66
2018-05-29 12:30:00;4104;7;67
2018-05-29 12:45:00;4620;10;65
2018-05-29 13:00:00;5004;10;65
2018-05-29 13:15:00;4380;10;66
2018-05-29 13:30:00;5784;11;64
2018-05-29 13:45:00;4356;9;65
2018-05-29 14:00:00;4908;9;67
2018-05-29 14:15:00;6036;11;65
2018-05-29 14:30:00;6480;13;64
2018-05-29 14:45:00;6288;11;66
2018-05-29 15:00:00;5904;10;67
2018-05-29 15:15:00;6372;11;66
2018-05-29 15:30:00;7188;13;67
2018-05-29 15:45:00;6396;11;65
2018-05-29 16:00:00;6300;11;64
2018-05-29 16:15:00;5640;10;67
2018-05-29 16:30:00;5556;9;67
2018-05-29 16:45:00;6048;11;66
2018-05-29 17:00:00;5988;11;67
2018-05-29 17:15:00;5244;9;67
2018-05-29 17:30:00;5052;9;68
2018-05-29 17:45:00;5352;10;65
2018-05-29 18:00:00;5796;12;64
2018-05-29 18:15:00;5856;10;66
2018-05-29 18:30:00;7380;14;64
2018-05-29 18:45:00;6504;12;62
2018-05-29 19:00:00;6468;15;58
2018-05-29 19:15:00;7824;14;62
2018-05-29 19:30:00;7644;14;61
2018-05-29 19:45:00;7752;14;61
2018-05-29 20:00:00;6948;14;62
2018-05-29 20:15:00;5424;10;66
2018-05-29 20:30:00;6216;12;66
2018-05-29 20:45:00;4848;9;67
2018-05-29 21:00:00;4656;9;68
2018-05-29 21:15:00;5028;10;67
2018-05-29 21:30:00;4848;9;69
2018-05-29 21:45:00;3768;9;69
2018-05-29 22:00:00;3936;9;69
2018-05-29 22:15:00;3180;6;72
2018-05-29 22:30:00;3000;6;70
2018-05-29 22:45:00;2880;6;69
2018-05-29 23:00:00;2028;4;70
2018-05-29 23:15:00;1968;4;73
2018-05-29 23:30:00;1872;4;72
2018-05-29 23:45:00;1740;3;70
2018-05-30 00:00:00;1224;3;71
2018-05-30 00:15:00;1380;3;68
2018-05-30 00:30:00;1236;3;75
2018-05-30 00:45:00;720;2;73
2018-05-30 01:00:00;828;2;72
2018-05-30 01:15:00;420;1;71
2018-05-30 01:30:00;468;1;71
2018-05-30 01:45:00;516;1;66
2018-05-30 02:00:00;348;1;70
2018-05-30 02:15:00;120;0;66
2018-05-30 02:30:00;288;0;71
2018-05-30 02:45:00;252;1;72
2018-05-30 03:00:00;96;0;41
2018-05-30 03:30:00;84;0;44
2018-05-30 03:45:00;72;0;70
2018-05-30 04:00:00;168;0;80
2018-05-30 04:15:00;180;0;70
2018-05-30 04:30:00;264;1;66
2018-05-30 04:45:00;180;0;66
2018-05-30 05:00:00;228;0;72
2018-05-30 05:15:00;324;1;74
2018-05-30 05:30:00;336;0;72
2018-05-30 05:45:00;552;1;71
2018-05-30 06:00:00;588;1;72
2018-05-30 06:15:00;960;2;71
2018-05-30 06:30:00;1596;3;70
2018-05-30 06:45:00;3156;6;70
2018-05-30 07:00:00;6288;12;69
2018-05-30 07:15:00;8160;14;66
2018-05-30 07:30:00;5160;38;32
2018-05-30 07:45:00;5388;41;30
2018-05-30 08:00:00;4356;46;22
2018-05-30 08:15:00;5112;41;28
2018-05-30 08:30:00;4332;47;19
2018-05-30 08:45:00;5400;41;25
2018-05-30 09:00:00;6828;33;34
2018-05-30 09:15:00;7020;33;32
2018-05-30 09:30:00;6072;20;48
2018-05-30 09:45:00;5508;35;31
2018-05-30 10:00:00;6204;14;61
2018-05-30 10:15:00;5904;12;66
2018-05-30 10:30:00;5952;12;67
2018-05-30 10:45:00;4464;9;70
2018-05-30 11:00:00;5592;11;69
2018-05-30 11:15:00;3948;8;71
2018-05-30 11:30:00;4812;10;68
2018-05-30 11:45:00;5196;10;69
2018-05-30 12:00:00;4656;10;69
2018-05-30 12:15:00;5160;11;67
2018-05-30 12:30:00;5052;10;69
2018-05-30 12:45:00;5076;10;66
2018-05-30 13:00:00;4644;9;69
2018-05-30 13:15:00;4068;8;69
2018-05-30 13:30:00;5088;10;68
2018-05-30 13:45:00;5232;10;67
2018-05-30 14:00:00;5052;9;69
2018-05-30 14:15:00;5868;11;67
2018-05-30 14:30:00;5712;10;69
2018-05-30 14:45:00;6276;11;68
2018-05-30 15:00:00;6660;12;66
2018-05-30 15:15:00;5748;10;68
2018-05-30 15:30:00;5268;10;68
2018-05-30 15:45:00;6264;11;68
2018-05-30 16:00:00;6024;11;67
2018-05-30 16:15:00;5352;10;69
2018-05-30 16:30:00;5436;11;67
2018-05-30 16:45:00;5256;10;67
2018-05-30 17:00:00;6324;10;67
2018-05-30 17:15:00;5448;11;66
2018-05-30 17:30:00;5508;11;66
2018-05-30 17:45:00;6180;11;66
2018-05-30 18:00:00;6132;10;67
2018-05-30 18:15:00;6336;12;65
2018-05-30 18:30:00;7344;13;66
2018-05-30 18:45:00;6888;13;64
2018-05-30 19:00:00;7008;13;62
2018-05-30 19:15:00;6924;13;61
2018-05-30 19:30:00;4488;8;67
2018-05-30 19:45:00;3744;7;71
2018-05-30 20:00:00;3612;7;70
2018-05-30 20:15:00;3912;7;69
2018-05-30 20:30:00;6756;12;66
2018-05-30 20:45:00;6588;11;63
2018-05-30 21:00:00;5196;9;68
2018-05-30 21:15:00;4956;10;67
2018-05-30 21:30:00;5292;10;66
2018-05-30 21:45:00;4260;8;66
2018-05-30 22:00:00;3432;7;67
2018-05-30 22:15:00;2928;6;68
2018-05-30 22:30:00;3192;6;68
2018-05-30 22:45:00;3348;6;68
2018-05-30 23:00:00;2532;5;70
2018-05-30 23:15:00;2196;4;71
2018-05-30 23:30:00;1776;4;71
2018-05-30 23:45:00;2292;4;70
2018-05-31 00:00:00;1428;3;69
2018-05-31 00:15:00;1632;3;70
2018-05-31 00:30:00;1884;4;71
2018-05-31 00:45:00;1404;2;70
2018-05-31 01:00:00;1044;2;70
2018-05-31 01:15:00;972;2;73
2018-05-31 01:30:00;744;3;68
2018-05-31 01:45:00;684;1;68
2018-05-31 02:00:00;456;1;73
2018-05-31 02:15:00;348;1;75
2018-05-31 02:30:00;384;1;72
2018-05-31 02:45:00;204;1;71
2018-05-31 03:00:00;228;0;71
2018-05-31 03:15:00;252;0;75
2018-05-31 03:30:00;144;0;69
2018-05-31 03:45:00;120;0;66
2018-05-31 04:00:00;216;0;75
2018-05-31 04:30:00;180;0;69
2018-05-31 04:45:00;240;1;73
2018-05-31 05:00:00;120;0;67
2018-05-31 05:15:00;456;1;73
2018-05-31 05:30:00;576;1;72
2018-05-31 05:45:00;504;0;70
2018-05-31 06:00:00;912;2;71
2018-05-31 06:15:00;1044;2;71
2018-05-31 06:30:00;2160;4;71
2018-05-31 06:45:00;3492;6;70
2018-05-31 07:00:00;7152;14;69
2018-05-31 07:15:00;7608;21;55
2018-05-31 07:30:00;7416;47;30
2018-05-31 07:45:00;3600;44;28
2018-05-31 08:00:00;3900;48;23
2018-05-31 08:15:00;4680;40;28
2018-05-31 08:30:00;6552;41;29
2018-05-31 08:45:00;4956;53;25
2018-05-31 09:00:00;5820;37;28
2018-05-31 09:15:00;7512;30;36
2018-05-31 09:30:00;6720;37;37
2018-05-31 09:45:00;7368;21;54
2018-05-31 10:00:00;6060;11;71
2018-05-31 10:15:00;5808;12;71
2018-05-31 10:30:00;6684;13;70
2018-05-31 10:45:00;5016;10;70
2018-05-31 11:00:00;5460;11;68
2018-05-31 11:15:00;5076;10;69
2018-05-31 11:30:00;6024;12;69
2018-05-31 11:45:00;5172;9;70
2018-05-31 12:00:00;5268;11;66
2018-05-31 12:15:00;5856;11;67
2018-05-31 12:30:00;5028;10;67
2018-05-31 12:45:00;5808;12;66
2018-05-31 13:00:00;5640;11;65
2018-05-31 13:15:00;5688;11;65
2018-05-31 13:30:00;5376;11;64
2018-05-31 13:45:00;5724;11;64
2018-05-31 14:00:00;5040;10;66
2018-05-31 14:15:00;5340;9;67
2018-05-31 14:30:00;5808;10;65
2018-05-31 14:45:00;6372;11;65
2018-05-31 15:00:00;6408;12;65
2018-05-31 15:15:00;6648;12;65
